DB 0 MOTIF	JASPAR211	MAX
   5.0	883.5
   6.0	863
   7.0	847
   8.0	890
   9.0	907
  10.0	856.5
  11.0	896.5
  12.0	886
  13.0	884.5
  14.0	797
  15.0	653
  16.0	563.5
  17.0	549.667
  18.0	477.5
  19.0	469
  20.0	403.5
  21.0	356
  22.0	344
  23.0	294.5
  24.0	269
  25.0	243.5
  26.0	217
  27.0	203.5
  28.0	180
  29.0	172.333
  30.0	154.333
  31.0	146
  32.0	117
  33.0	120.167
  34.0	101
  35.0	86
  36.0	93
  37.0	85
  38.0	85.8333
  39.0	53
  40.0	57.3333
  41.0	77
  42.0	76.5
  43.0	75.5
  44.0	52
  45.0	56.5
DB 0 MOTIF	JASPAR463	MAFK
 -42.5	115.5
 -41.5	119
 -40.5	102
 -39.5	119.5
 -38.5	127
 -37.5	111.5
 -36.5	117
 -35.5	117.667
 -34.5	121
 -33.5	124
 -32.5	119
 -31.5	119.5
 -30.5	107
 -29.5	123.5
 -28.5	139
 -27.5	118
 -26.5	140
 -25.5	117.5
 -24.5	128
 -23.5	160
 -22.5	120
 -21.5	118
 -20.5	112
 -19.5	115
 -18.5	125.5
 -17.5	117
 -16.5	134
 -15.5	149
 -14.5	127.5
 -13.5	127.5
 -12.5	154
 -11.5	127
 -10.5	148.5
  -9.5	144
  -8.5	133.5
  -7.5	117
  -6.5	125
  -5.5	120.333
  -4.5	122
  -3.5	113
  -2.5	131.333
  -1.5	85
  -0.5	134
   0.5	119.5
   1.5	121
   2.5	128
   3.5	124
   4.5	113
   5.5	126
   6.5	131.5
   7.5	143.5
   8.5	120
   9.5	144
  10.5	121.5
  11.5	143
  12.5	137
  13.5	130.5
  14.5	103
  15.5	152
  16.5	127
  17.5	132.5
  18.5	128
  19.5	128
  20.5	126
  21.5	130.5
  22.5	125.5
  23.5	130
  24.5	125.333
  25.5	122
  26.5	108
  27.5	114
  28.5	123
  29.5	136
  30.5	129.333
  31.5	121.5
  32.5	133
  33.5	108
  34.5	114
  35.5	139
  36.5	127
  37.5	121
  38.5	119
  39.5	115
  40.5	92
  41.5	112
  42.5	98
DB 0 MOTIF	JASPAR139	FOSL2
 -44.5	96
 -43.5	106
 -42.5	87.5
 -41.5	87.5
 -40.5	88
 -39.5	79
 -38.5	86
 -37.5	87.5
 -36.5	89
 -35.5	100
 -34.5	107
 -33.5	92
 -32.5	83
 -31.5	103.5
 -30.5	111
 -29.5	116.5
 -28.5	134
 -27.5	110.5
 -26.5	117
 -25.5	108
 -24.5	114.5
 -23.5	109.5
 -22.5	110.5
 -21.5	122
 -20.5	111
 -19.5	131.5
 -18.5	134.5
 -17.5	125.5
 -16.5	110.5
 -15.5	94.5
 -14.5	121.5
 -13.5	150
 -12.5	115.5
 -11.5	92
 -10.5	100
  -9.5	117
  -8.5	115.5
  -7.5	113
  -6.5	108.5
